"국적(지역)별","성별","체류자격별","항목","단위","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년",
"인도네시아","남성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"인도네시아","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"인도네시아","남성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","7","7","","","","","","","","",
"인도네시아","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","7","7","8","9","10","12","11","11","9","8",
"인도네시아","남성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","64","65","","","","","","","","",
"인도네시아","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","63","64","64","65","69","77","88","96","110","114",
"인도네시아","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","1","1","1","2","2","2","2","2","2","3",
"인도네시아","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","1","1","1","2","2","2","2","2",
"인도네시아","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","7","3","","","","","","","","",
"인도네시아","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","7","3","3","3","3","3","3","3","3","2",
"인도네시아","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","120","125","","","","","","","","",
"인도네시아","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","120","125","131","144","156","160","164","163","159","168",
"인도네시아","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","418","453","","","","","","","","",
"인도네시아","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","411","446","470","515","556","636","709","774","894","1006",
"인도네시아","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","3","4","5","6","9","9","13","15","16","17",
"인도네시아","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","4","3","4","3","3","4","6","7","10","11",
"파키스탄","남성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","18","11","","","","","","","","",
"파키스탄","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","18","11","8","7","7","6","6","6","4","4",
"파키스탄","남성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","104","118","","","","","","","","",
"파키스탄","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","104","118","125","130","129","129","136","139","147","147",
"파키스탄","남성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","679","681","","","","","","","","",
"파키스탄","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","658","651","641","619","629","635","624","624","619","612",
"파키스탄","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","8","7","10","11","13","14","15","15","20","22",
"파키스탄","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","13","23","30","36","39","46","46","50","53","59",
"파키스탄","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"파키스탄","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"파키스탄","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","1","","","","","","","","",
"파키스탄","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","1","3","3","5","5","4","4","3","3",
"파키스탄","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","88","104","","","","","","","","",
"파키스탄","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","88","104","119","131","145","149","148","149","155","166",
"파키스탄","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","1","0","0","2","2","1",
"파키스탄","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","1",
"네팔","남성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","7","7","","","","","","","","",
"네팔","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","7","7","6","6","6","5","5","4","3","3",
"네팔","남성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","20","22","","","","","","","","",
"네팔","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","20","22","24","30","30","31","32","31","31","36",
"네팔","남성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","127","120","","","","","","","","",
"네팔","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","123","114","117","120","130","132","136","150","171","183",
"네팔","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","3","4","2","2","2","2","4","3","3","4",
"네팔","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","1","2","4","3","4","6","7","8","8","8",
"네팔","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","110","88","","","","","","","","",
"네팔","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","110","88","80","67","62","49","44","40","35","30",
"네팔","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","20","28","","","","","","","","",
"네팔","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","20","28","44","48","47","50","49","46","45","46",
"네팔","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","854","816","","","","","","","","",
"네팔","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","831","787","723","661","581","564","521","508","505","512",
"네팔","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","4","8","8","10","12","17","18","17","19","18",
"네팔","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","19","21","24","27","27","28","25","27","32","31",
"홍콩","남성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"홍콩","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"홍콩","남성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","8","8","","","","","","","","",
"홍콩","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","8","8","7","7","7","9","9","9","7","7",
"홍콩","남성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","34","36","","","","","","","","",
"홍콩","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","34","36","40","43","51","56","69","75","84","81",
"홍콩","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"홍콩","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"홍콩","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"홍콩","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"홍콩","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","30","32","","","","","","","","",
"홍콩","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","30","32","33","36","39","42","43","43","46","48",
"홍콩","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","145","165","","","","","","","","",
"홍콩","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","145","164","194","251","313","380","437","492","542","577",
"홍콩","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","1","1","2","2","3","2",
"홍콩","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","1","0","0","0","0","0","2","2","2",
"라오스","남성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"라오스","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"라오스","남성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"라오스","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"라오스","남성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","1","1","","","","","","","","",
"라오스","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","1","1","0","0","3","2","1","1","2","2",
"라오스","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"라오스","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"라오스","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","2","2","","","","","","","","",
"라오스","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","2","2","2","2","2","1","0","0","0","0",
"라오스","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","4","5","","","","","","","","",
"라오스","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","4","5","15","19","29","38","36","37","34","34",
"라오스","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","257","294","","","","","","","","",
"라오스","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","255","292","325","354","373","421","476","499","590","680",
"라오스","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","1","1","2","4","5","6","5","8",
"라오스","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","2","2","2","3","4","5","5","5","5","5",
"키르기즈","남성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"키르기즈","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"키르기즈","남성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"키르기즈","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"키르기즈","남성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","9","10","","","","","","","","",
"키르기즈","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","9","10","10","15","16","23","26","25","27","26",
"키르기즈","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","1","1","3","3","2","2","2",
"키르기즈","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","1","0","0","0","1","1",
"키르기즈","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","8","7","","","","","","","","",
"키르기즈","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","8","7","4","3","3","3","3","3","1","1",
"키르기즈","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","83","100","","","","","","","","",
"키르기즈","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","83","100","108","117","114","114","108","102","94","88",
"키르기즈","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","398","365","","","","","","","","",
